file_name,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,label,split,test_split
01305.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02026.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02001.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01416.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01719.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01103.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01717.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01943.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01624.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01523.mp4,,,Twilight,Cloudy,Sub-urban,,normal_driving,train,
01322.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01714.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02063.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01728.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02014.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01261.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01932.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
02084.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01041.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
02011.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01791.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01193.mp4,,,Normal,Clear,Rural,,normal_driving,train,
01609.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02049.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
01190.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01698.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
02000.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01607.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01801.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01800.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01341.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01268.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01496.mp4,,,Normal,Cloudy,Other,,normal_driving,train,
01394.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01138.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01942.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
01292.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02139.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01600.mp4,,,Normal,Rain,Sub-urban,,normal_driving,train,
01313.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01988.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
01679.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01135.mp4,,,Twilight,Clear,Highway,,normal_driving,train,
01321.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02052.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01817.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01219.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02121.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01798.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01601.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01657.mp4,,,Twilight,Clear,Urban,,normal_driving,train,
01289.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01953.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01647.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01084.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01928.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01444.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01570.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01578.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01631.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01765.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01812.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01893.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01726.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01526.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01187.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01596.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01278.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02089.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01708.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01465.mp4,,,Twilight,Clear,Urban,,normal_driving,train,
01544.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01761.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01070.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01414.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
02039.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02046.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01671.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01255.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01963.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01484.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01724.mp4,,,Twilight,Cloudy,Highway,,normal_driving,train,
01824.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01849.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01538.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01420.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01256.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01649.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01839.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01122.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01737.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01390.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01249.mp4,,,Normal,Rain,Highway,,normal_driving,train,
01368.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01871.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01687.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01294.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01987.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01996.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01588.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01752.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02016.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01437.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01723.mp4,,,Normal,Clear,Rural,,normal_driving,train,
01281.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01696.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01950.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01426.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01912.mp4,,,Normal,Cloudy,Other,,normal_driving,train,
01767.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01793.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01224.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02040.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01713.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02118.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01640.mp4,,,Twilight,Clear,Highway,,normal_driving,train,
01112.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02105.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01159.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01994.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01324.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01887.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01167.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
02133.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01383.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02071.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01870.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02055.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
02130.mp4,,,Twilight,Clear,Urban,,normal_driving,train,
01090.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01299.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01404.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01574.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01395.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01681.mp4,,,Twilight,Clear,Urban,,normal_driving,train,
01108.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01811.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01693.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01627.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01098.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01448.mp4,,,Twilight,Cloudy,Sub-urban,,normal_driving,train,
01865.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01374.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01539.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01541.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02115.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01969.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01810.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01242.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01983.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01100.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01900.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01603.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01740.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01517.mp4,,,Twilight,Clear,Highway,,normal_driving,train,
02033.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01339.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01298.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01259.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01629.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02069.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01441.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02114.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01908.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
02095.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01896.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02075.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01823.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01413.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01669.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01364.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01558.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01235.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01874.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01754.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01461.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01710.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01577.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01081.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01326.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01136.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01954.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01218.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01115.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01114.mp4,,,Twilight,Clear,Highway,,normal_driving,train,
01842.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02041.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01605.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01495.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01557.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01234.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01097.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01092.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01583.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01049.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01074.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01611.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01638.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01393.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01564.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01372.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01493.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01069.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02079.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01722.mp4,,,Twilight,Rain,Urban,,normal_driving,train,
01848.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01756.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01279.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01521.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01890.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02004.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01323.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01377.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01400.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
02006.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
02042.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01858.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01781.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
02031.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01546.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01528.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01343.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01386.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02070.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01979.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01132.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01176.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01750.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02028.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02003.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01655.mp4,,,Normal,Rain,Sub-urban,,normal_driving,train,
01815.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01121.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
01147.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01263.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01415.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01939.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02007.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01536.mp4,,,Normal,Clear,Rural,,normal_driving,train,
01975.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01222.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01211.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01599.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01230.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01566.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01361.mp4,,,Normal,Cloudy,Rural,,normal_driving,train,
02111.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02002.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01529.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01853.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01172.mp4,,,Normal,Clear,Rural,,normal_driving,train,
02097.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01072.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01272.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01819.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01073.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01806.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01881.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01977.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01191.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01654.mp4,,,Twilight,Clear,Highway,,normal_driving,train,
01725.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01678.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01660.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01913.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01733.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01530.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01439.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01265.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01533.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01705.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
01042.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01778.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01423.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
02108.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01045.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01604.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01206.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01616.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01487.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01768.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01388.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01287.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01477.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01951.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
02072.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01617.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01944.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01971.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01165.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01328.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01397.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01840.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01311.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01506.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01195.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01683.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
02019.mp4,,,Normal,Cloudy,Industrial,,normal_driving,train,
01634.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
01144.mp4,,,Normal,Clear,Industrial,,normal_driving,train,
01807.mp4,,,Twilight,Clear,Urban,,normal_driving,train,
01102.mp4,,,Normal,Clear,Other,,normal_driving,train,
01290.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01058.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01525.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01805.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01563.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01071.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01606.mp4,,,Normal,Clear,Rural,,normal_driving,train,
01901.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01926.mp4,,,Normal,Cloudy,Industrial,,normal_driving,train,
01656.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01970.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01488.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01697.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01741.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01910.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01916.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01238.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01350.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01843.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01131.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01494.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01771.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01501.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01507.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
02092.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01673.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01822.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01966.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01079.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01491.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01584.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01384.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01921.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01269.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01463.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01772.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
02102.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01489.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01109.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01293.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01661.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01229.mp4,,,Normal,Clear,Other,,normal_driving,train,
01695.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01508.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01639.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01894.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01060.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01680.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01476.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01590.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01470.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01130.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01232.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01964.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02018.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02060.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01922.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01537.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01742.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01747.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01085.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02126.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01066.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
02027.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01227.mp4,,,Twilight,Clear,Urban,,normal_driving,train,
01960.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01067.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01360.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01568.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01348.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01736.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01213.mp4,,,Twilight,Clear,Industrial,,normal_driving,train,
02132.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01078.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01980.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01258.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01399.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01844.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01225.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01704.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01952.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01482.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01991.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01780.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01355.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01845.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01707.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01949.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02119.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01446.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01379.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01210.mp4,,,Normal,Cloudy,Rural,,normal_driving,train,
01662.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01917.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01492.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01739.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01632.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
02080.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01214.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01572.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01421.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01317.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01763.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01433.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01266.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01985.mp4,,,Dark,Clear,Sub-urban,,normal_driving,train,
02053.mp4,,,Normal,Cloudy,Other,,normal_driving,train,
02066.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01773.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01716.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01860.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01785.mp4,,,Twilight,Cloudy,Urban,,normal_driving,train,
01888.mp4,,,Twilight,Cloudy,Highway,,normal_driving,train,
02059.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01344.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01500.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02085.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
02035.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01623.mp4,,,Normal,Clear,Rural,,normal_driving,train,
01088.mp4,,,Twilight,Clear,Sub-urban,,normal_driving,train,
01240.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01408.mp4,,,Dark,Clear,Highway,,normal_driving,train,
01770.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01504.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01061.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
